2021-11-26 10:11:42,860 [main] INFO  org.springframework.scheduling.annotation.ScheduledAnnotationBeanPostProcessor : More than one TaskScheduler bean exists within the context, and none is named 'taskScheduler'. Mark one of them as primary or name it 'taskScheduler' (possibly as an alias); or implement the SchedulingConfigurer interface and call ScheduledTaskRegistrar#setScheduler explicitly within the configureTasks() callback: [defaultSockJsTaskScheduler, messageBrokerTaskScheduler]
2021-11-26 10:11:42,885 [main] INFO  com.study.boot.quicklogin.QuickLoginApplication : Started QuickLoginApplication in 3.864 seconds (JVM running for 9.303)
2021-11-26 10:11:50,035 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:11:59,044 [http-nio-9999-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/management] : Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-11-26 10:11:59,044 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet : Initializing Servlet 'dispatcherServlet'
2021-11-26 10:11:59,045 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet : Completed initialization in 1 ms
2021-11-26 10:12:00,015 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:12:00,016 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:12:30,005 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:12:42,347 [MessageBroker-1] INFO  org.springframework.web.socket.config.WebSocketMessageBrokerStats : WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
2021-11-26 10:12:50,008 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:13:00,013 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:13:00,014 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:13:30,010 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:13:50,009 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:14:00,014 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:14:00,015 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:14:30,003 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:14:50,005 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:15:00,012 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:15:00,013 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:15:30,009 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:15:50,015 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:16:00,001 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:16:00,002 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:16:30,013 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:16:50,008 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:17:00,015 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:17:00,015 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:17:30,018 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:17:50,014 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:18:00,017 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:18:00,017 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:18:30,012 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:18:50,005 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
